goesp_part_flux_P5M: (time -> (P1, P5, P10, P30, P50, P100, E_8, E2_0, E4_0, P60, P500))
2022-10-21 10:10:00 -> (0.669354259967804, 0.3723542392253876, 0.361354261636734, 0.3003542423248291, 0.29735425114631653, 0.2913542687892914, -100000.0, 279.5799865722656, -100000.0, 0.2963542640209198, 0.2693542540073395)
2022-10-21 10:15:00 -> (0.7400226593017578, 0.41402262449264526, 0.3820226490497589, 0.321022629737854, 0.31802263855934143, 0.3070226311683655, -100000.0, 341.23443603515625, -100000.0, 0.3160226345062256, 0.28802263736724854)
2022-10-21 10:20:00 -> (0.6810258626937866, 0.3870258629322052, 0.38502585887908936, 0.35802584886550903, 0.35502585768699646, 0.35102584958076477, -100000.0, 138.5674591064453, -100000.0, 0.35402584075927734, 0.31602585315704346)
2022-10-21 10:25:00 -> (0.8480236530303955, 0.38002362847328186, 0.32402363419532776, 0.3180236518383026, 0.31602364778518677, 0.3010236322879791, -100000.0, 357.3052062988281, -100000.0, 0.3130236566066742, 0.284023642539978)
2022-10-21 10:30:00 -> (0.6496911644935608, 0.35969117283821106, 0.31669116020202637, 0.31169116497039795, 0.3096911609172821, 0.30369114875793457, -100000.0, 335.0893859863281, -100000.0, 0.3056911528110504, 0.28669115900993347)
2022-10-21 10:35:00 -> (0.6566901206970215, 0.34069013595581055, 0.33969011902809143, 0.29869014024734497, 0.2946901321411133, 0.2906901240348816, -100000.0, 326.3422546386719, -100000.0, 0.29369011521339417, 0.2786901295185089)
2022-10-21 10:40:00 -> (0.7066900730133057, 0.38169005513191223, 0.3536900579929352, 0.30069005489349365, 0.2996900677680969, 0.28769004344940186, -100000.0, 348.6034240722656, -100000.0, 0.2976900637149811, 0.27069005370140076)
2022-10-21 10:45:00 -> (0.7673595547676086, 0.4033595621585846, 0.38435956835746765, 0.3783595860004425, 0.3783595860004425, 0.3473595678806305, -100000.0, 329.52978515625, -100000.0, 0.3743595778942108, 0.3053595721721649)
2022-10-21 10:50:00 -> (0.6373550295829773, 0.3833550214767456, 0.3623550236225128, 0.27735501527786255, 0.26935502886772156, 0.26435500383377075, -100000.0, 317.934326171875, -100000.0, 0.26935502886772156, 0.2493550181388855)
2022-10-21 10:55:00 -> (0.782028079032898, 0.34202808141708374, 0.3390280604362488, 0.3320280611515045, 0.3310280740261078, 0.33002808690071106, -100000.0, 297.6064453125, -100000.0, 0.3310280740261078, 0.3240280747413635)
2022-10-21 11:00:00 -> (0.7750250101089478, 0.3710249960422516, 0.36002498865127563, 0.3080250024795532, 0.3060249984264374, 0.30502498149871826, -100000.0, 420.5872802734375, -100000.0, 0.3060249984264374, 0.28802499175071716)
2022-10-21 11:05:00 -> (0.7263553738594055, 0.2903553545475006, 0.28735536336898804, 0.26635536551475525, 0.2633553743362427, 0.26235535740852356, -100000.0, 423.6905517578125, -100000.0, 0.2633553743362427, 0.25735536217689514)
2022-10-21 11:10:00 -> (0.7743593454360962, 0.37535932660102844, 0.37235933542251587, 0.34935933351516724, 0.3473593294620514, 0.3123593330383301, -100000.0, 260.3169250488281, -100000.0, 0.34135931730270386, 0.3013593256473541)
2022-10-21 11:15:00 -> (0.8770269751548767, 0.33502697944641113, 0.3250269889831543, 0.31802698969841003, 0.3160269856452942, 0.31002697348594666, -100000.0, 276.0968017578125, -100000.0, 0.3130269944667816, 0.3000269830226898)
2022-10-21 11:20:00 -> (3.900026321411133, 0.32802632451057434, 0.32502633333206177, 0.3050263226032257, 0.304026335477829, 0.3000263273715973, -100000.0, 494.5529479980469, -100000.0, 0.30302631855010986, 0.2840263247489929)
2022-10-21 11:25:00 -> (3.8753583431243896, 0.3653584122657776, 0.33335840702056885, 0.31135839223861694, 0.3103584051132202, 0.3043583929538727, -100000.0, 425.489501953125, -100000.0, 0.30735841393470764, 0.28535839915275574)
2022-10-21 11:30:00 -> (2.430022716522217, 0.40002280473709106, 0.3490228056907654, 0.30002281069755554, 0.29702281951904297, 0.2900228202342987, -100000.0, 552.1531372070312, -100000.0, 0.29702281951904297, 0.2680228054523468)
2022-10-21 11:35:00 -> (2.175023078918457, 0.31402307748794556, 0.311023086309433, 0.2870230972766876, 0.2860230803489685, 0.28002309799194336, -100000.0, 587.99853515625, -100000.0, 0.2850230932235718, 0.2600230872631073)
2022-10-21 11:40:00 -> (2.0450234413146973, 0.40402352809906006, 0.3930235505104065, 0.3240235447883606, 0.30902352929115295, 0.29202353954315186, -100000.0, 423.4299011230469, -100000.0, 0.3020235300064087, 0.2760235369205475)
2022-10-21 11:45:00 -> (2.63269305229187, 0.3766929507255554, 0.3756929636001587, 0.33469295501708984, 0.332692950963974, 0.32169294357299805, -100000.0, 520.5357055664062, -100000.0, 0.33069294691085815, 0.3026929497718811)
2022-10-21 11:50:00 -> (2.120026111602783, 0.4520260989665985, 0.3690261244773865, 0.31502610445022583, 0.3140261173248291, 0.31102609634399414, -100000.0, 509.692138671875, -100000.0, 0.31302610039711, 0.2960261106491089)
2022-10-21 11:55:00 -> (1.6463583707809448, 0.3613584041595459, 0.35935840010643005, 0.3193584084510803, 0.30735841393470764, 0.29835841059684753, -100000.0, 418.87255859375, -100000.0, 0.3053584098815918, 0.2893584072589874)
2022-10-21 12:00:00 -> (1.6883593797683716, 0.381359338760376, 0.3783593475818634, 0.37135934829711914, 0.3703593611717224, 0.35035935044288635, -100000.0, 400.8492736816406, -100000.0, 0.36735934019088745, 0.2973593473434448)
2022-10-21 12:05:00 -> (1.3943612575531006, 0.38536131381988525, 0.3563612997531891, 0.339361310005188, 0.336361289024353, 0.3273613154888153, -100000.0, 377.88287353515625, -100000.0, 0.33436131477355957, 0.3213613033294678)
2022-10-21 12:10:00 -> (1.2506893873214722, 0.3206893503665924, 0.30968934297561646, 0.28468936681747437, 0.2776893377304077, 0.276689350605011, -100000.0, 362.06256103515625, -100000.0, 0.2776893377304077, 0.26268935203552246)
2022-10-21 12:15:00 -> (1.178690791130066, 0.35569077730178833, 0.34469079971313477, 0.30469077825546265, 0.3036907911300659, 0.2946907877922058, -100000.0, 397.12890625, -100000.0, 0.3026907742023468, 0.27869078516960144)
2022-10-21 12:20:00 -> (1.5330274105072021, 0.39002737402915955, 0.3890273869037628, 0.3460273742675781, 0.3350273668766022, 0.32202738523483276, -100000.0, 529.0460205078125, -100000.0, 0.3320273756980896, 0.31602737307548523)
